6	12554	1
6	13130	1
6	14886	1
6	14908	1
6	15361	1
6	17170	1
6	17267	1
6	17421	1
6	17889	1
7	0	1
7	1067	1
7	1094	1
7	1590	1
7	1682	1
7	2007	1
7	3716	1
7	4241	1
7	4603	1
7	9494	1
7	10715	1
7	11171	1
7	12004	1
7	12038	1
7	14053	1
7	14611	1
7	14781	1
7	15614	1
7	16358	1
7	16661	1
7	17015	1
7	17129	1
7	17310	1
7	17473	1
7	17588	1
7	17839	1
7	18055	1
7	18597	1
7	18656	1
7	19486	1
7	19992	1
7	20408	1
7	20446	1
8	1	1
8	1475	1
8	2511	1
8	2663	1
8	8740	1
8	8787	1
8	9567	1
8	10195	1
8	10202	1
8	10539	1
8	10937	1
8	11935	1
8	12004	1
8	12005	1
8	12007	1
8	13015	1
8	13566	1
8	14157	1
8	14236	1
8	14434	1
8	14624	1
8	15248	1
8	16031	1
8	16160	1
8	16332	1
8	16373	1
8	16545	1
8	16686	1
8	17193	1
8	17279	1
8	17322	1
8	17450	1
8	17514	1
8	17515	1
8	17537	1
8	17583	1
8	17674	1
8	17792	1
8	17812	1
8	18180	1
8	18208	1
8	18308	1
8	18313	1
8	18597	1
8	18866	1
8	18870	1
8	19030	1
8	19081	1
8	19211	1
8	19323	1
8	19366	1
8	19382	1
8	19457	1
8	19516	1
8	19525	1
8	19605	1
8	19651	1
8	19687	1
8	19694	1
8	19760	1
8	19790	1
8	19857	1
8	19860	1
8	19912	1
8	19946	1
8	19969	1
8	20024	1
8	20025	1
8	20078	1
8	20186	1
8	20221	1
8	20222	1
8	20320	1
8	20417	1
8	20427	1
8	20448	1
9	1	1
9	1820	1
9	1880	1
9	2023	1
9	4013	1
9	4736	1
9	4939	1
9	4976	1
9	5111	1
9	5132	1
9	5820	1
9	5912	1
9	6534	1
9	6765	1
9	11344	1
9	11587	1
9	11596	1
9	11747	1
9	13185	1
9	13193	1
9	13194	1
9	14051	1
9	14137	1
9	15106	1
9	15377	1
9	15613	1
9	16352	1
9	17193	1
9	17414	1
9	17659	1
9	17671	1
9	17979	1
9	18056	1
9	18766	1
9	19083	1
9	19394	1
9	19470	1
9	19537	1
9	19695	1
9	20261	1
9	20429	1
9	20454	1
10	2	1
10	3751	1
10	12613	1
10	13090	1
10	15068	1
10	15673	1
10	16932	1
10	17364	1
10	18203	1
10	18746	1
10	19093	1
11	2	1
11	3233	1
11	3845	1
11	6374	1
11	6580	1
11	7187	1
11	7462	1
11	7511	1
11	10204	1
11	10476	1
11	11653	1
11	11787	1
11	11848	1
11	11952	1
11	12006	1
11	13185	1
11	13511	1
11	14713	1
11	15173	1
11	15175	1
11	15399	1
11	16545	1
11	17134	1
11	17443	1
11	18154	1
11	18671	1
11	18713	1
11	18757	1
11	19231	1
11	19244	1
11	19590	1
11	19658	1
11	19662	1
11	19969	1
11	20042	1
11	20186	1
12	3	1
12	922	1
12	1378	1
12	1384	1
12	1763	1
12	2000	1
12	2672	1
12	2825	1
12	2867	1
12	4092	1
12	4595	1
12	4626	1
12	4722	1
12	4759	1
12	4787	1
12	4898	1
12	5123	1
12	5131	1
12	5215	1
12	5250	1
12	5281	1
12	5287	1
12	5297	1
12	5349	1
12	5375	1
12	5492	1
12	5563	1
12	5818	1
12	6020	1
12	6116	1
12	6141	1
12	6170	1
12	6339	1
12	6390	1
12	6756	1
12	6905	1
12	6924	1
12	7008	1
12	7329	1
12	7422	1
12	7528	1
12	7535	1
12	7589	1
12	7626	1
12	7635	1
12	7955	1
12	8089	1
12	8113	1
12	8348	1
12	8411	1
12	8514	1
12	8559	1
12	8583	1
12	8696	1
12	8878	1
12	8949	1
12	8965	1
12	9150	1
12	9198	1
12	9924	1
12	9966	1
12	9969	1
12	10006	1
12	10115	1
12	10202	1
12	10256	1
12	10311	1
12	10341	1
12	10395	1
12	10414	1
12	10647	1
12	10650	1
12	10761	1
12	10783	1
12	11008	1
12	11415	1
12	11622	1
12	11646	1
12	11704	1
12	11805	1
12	11859	1
12	11997	1
12	12025	1
12	12126	1
12	12742	1
12	12901	1
12	12943	1
12	13014	1
12	13119	1
12	13179	1
12	13254	1
12	13396	1
12	13522	1
12	13532	1
12	13582	1
12	13667	1
12	13966	1
12	13991	1
12	13992	1
12	14042	1
12	14058	1
12	14186	1
12	14520	1
12	14582	1
12	14620	1
12	14622	1
12	14678	1
12	14706	1
12	14718	1
12	14807	1
12	14977	1
12	15328	1
12	15399	1
12	15614	1
12	15639	1
12	15733	1
12	15831	1
12	16588	1
12	16690	1
12	16698	1
12	16713	1
12	16829	1
12	16925	1
12	17110	1
12	17209	1
12	17459	1
12	17848	1
12	17951	1
12	18028	1
12	18547	1
12	19053	1
12	19382	1
12	19518	1
12	19580	1
12	19773	1
13	4	1
13	827	1
13	1589	1
13	5421	1
13	5706	1
13	6460	1
13	7234	1
13	9127	1
13	10647	1
13	10664	1
13	11542	1
13	11606	1
13	11733	1
13	12236	1
13	14571	1
13	15955	1
13	16368	1
13	16545	1
13	18387	1
14	5	1
14	5014	1
14	6403	1
14	7693	1
14	8413	1
14	10521	1
14	13919	1
14	14051	1
14	14779	1
15	5	1
15	7	1
15	176	1
15	1078	1
15	1799	1
15	2574	1
15	2663	1
15	2805	1
15	3447	1
15	3718	1
15	5167	1
15	5311	1
15	5495	1
15	5794	1
15	6347	1
15	6756	1
15	6764	1
15	6941	1
15	8884	1
15	9800	1
15	9950	1
15	10970	1
15	11180	1
15	13715	1
15	14196	1
15	14366	1
15	14451	1
15	14777	1
15	14835	1
15	15193	1
15	15279	1
15	16331	1
15	16545	1
15	17378	1
15	17616	1
15	17770	1
15	19044	1
15	20141	1
16	5	1
16	2991	1
16	4271	1
16	5154	1
16	6537	1
16	8057	1
16	9217	1
16	9337	1
16	10145	1
16	10818	1
16	11171	1
16	11194	1
16	12236	1
16	12301	1
16	12809	1
16	13447	1
16	13713	1
16	14078	1
16	14460	1
16	14714	1
16	15206	1
16	15563	1
16	15833	1
16	16101	1
16	16528	1
16	16540	1
16	18181	1
16	18857	1
16	19053	1
16	19433	1
16	19455	1
16	19456	1
16	19507	1
16	19975	1
16	20058	1
16	20221	1
16	20352	1
16	20390	1
17	5	1
17	242	1
17	635	1
17	940	1
17	1125	1
17	1554	1
17	1663	1
17	1668	1
17	1776	1
17	1933	1
17	2461	1
17	2805	1
17	2821	1
17	3085	1
17	3548	1
17	3718	1
17	4516	1
17	5398	1
17	6566	1
17	6601	1
17	6796	1
17	7979	1
17	8177	1
17	8442	1
17	8497	1
17	8654	1
17	9150	1
17	9225	1
17	9458	1
17	9840	1
17	9972	1
17	10055	1
17	10186	1
17	11044	1
17	11159	1
17	11397	1
17	11558	1
17	11615	1
17	12007	1
17	12475	1
17	13114	1
17	13815	1
17	13887	1
17	13992	1
17	14080	1
17	14122	1
17	14308	1
17	14799	1
17	14950	1
17	15141	1
17	15276	1
17	15438	1
17	15810	1
17	15864	1
17	15966	1
17	16157	1
17	16303	1
17	16407	1
17	16990	1
17	17236	1
17	17310	1
17	17455	1
17	17604	1
17	18118	1
17	18139	1
17	18463	1
17	18542	1
17	18606	1
17	18927	1
17	19033	1
17	19066	1
17	19218	1
17	19374	1
17	19941	1
17	20222	1
17	20415	1
18	6	1
18	2649	1
18	3677	1
18	3692	1
18	4925	1
18	5582	1
18	6081	1
18	6212	1
18	6430	1
18	6636	1
18	7149	1
18	8477	1
18	9513	1
18	10483	1
18	11140	1
18	11615	1
18	11763	1
18	12152	1
18	12688	1
18	12790	1
18	15025	1
18	15627	1
18	15682	1
18	15857	1
18	16301	1
18	18230	1
18	19452	1
18	20428	1
19	6	1
19	154	1
19	411	1
19	443	1
19	575	1
19	579	1
19	834	1
19	924	1
19	1021	1
19	1517	1
19	1744	1
19	1981	1
19	4332	1
19	4844	1
19	5604	1
19	5972	1
19	6331	1
19	7625	1
19	10935	1
19	12213	1
19	12290	1
19	14291	1
19	15447	1
19	17467	1
19	17877	1
19	19265	1
19	20258	1
20	6	1
20	6166	1
20	6246	1
20	11155	1
20	12868	1
20	19120	1
20	19265	1
21	6	1
21	1992	1
21	5509	1
21	7232	1
21	8934	1
21	9322	1
21	11640	1
21	12617	1
21	13891	1
21	17309	1
21	18960	1
21	20242	1
22	6	1
22	748	1
22	1850	1
22	2309	1
22	2961	1
22	3635	1
22	4102	1
22	4426	1
22	5111	1
22	5190	1
22	5493	1
22	6073	1
22	6201	1
22	6202	1
22	6869	1
22	8379	1
22	9320	1
22	9430	1
22	10982	1
22	11134	1
22	11395	1
22	11483	1
22	11664	1
22	12015	1
22	12155	1
22	13750	1
22	15261	1
22	16002	1
22	17310	1
22	17671	1
23	7	1
23	2425	1
23	4212	1
23	4444	1
23	5619	1
23	5636	1
23	6552	1
23	7231	1
23	8796	1
23	8797	1
23	9077	1
23	9568	1
23	10147	1
23	10749	1
23	11052	1
23	11372	1
23	12004	1
23	13351	1
23	13693	1
23	16272	1
23	16372	1
23	16562	1
23	16775	1
23	16779	1
23	16848	1
23	17716	1
23	18028	1
23	18849	1
23	18929	1
23	19207	1
23	19280	1
23	19969	1
24	7	1
24	3038	1
24	4473	1
24	5305	1
24	5805	1
24	6999	1
24	7535	1
24	7729	1
24	7955	1
24	8237	1
24	8267	1
24	8876	1
24	9534	1
24	9555	1
24	10212	1
24	10649	1
24	11091	1
24	11273	1
24	11453	1
24	12023	1
24	12276	1
24	12277	1
24	12440	1
24	12756	1
24	13432	1
24	14520	1
24	15023	1
24	15121	1
24	15178	1
24	15248	1
24	15399	1
24	16099	1
24	16274	1
24	16672	1
24	16690	1
24	17210	1
24	17250	1
24	17767	1
24	18009	1
24	18298	1
24	18713	1
24	19616	1
24	19694	1
24	19857	1
24	19925	1
24	19935	1
24	19941	1
24	20040	1
24	20041	1
24	20088	1
24	20222	1
24	20239	1
24	20314	1
24	20372	1
25	8	1
25	133	1
25	176	1
25	808	1
25	1357	1
25	1530	1
25	1923	1
25	2309	1
25	2515	1
25	2650	1
25	2706	1
25	2805	1
25	3347	1
25	3383	1
25	3421	1
25	3505	1
25	4294	1
25	4306	1
25	4886	1
25	5158	1
25	5514	1
25	5706	1
25	5922	1
25	5987	1
25	6572	1
25	6743	1
25	6796	1
25	6797	1
25	6798	1
25	6987	1
25	7108	1
25	7109	1
25	7115	1
25	7119	1
25	7121	1
25	7290	1
25	7365	1
25	7419	1
25	7420	1
25	7503	1
25	7522	1
25	7536	1
25	8126	1
25	8166	1
25	8224	1
25	8297	1
25	8375	1
25	8376	1
25	8410	1
25	8484	1
25	8528	1
25	8531	1
25	8969	1
25	8984	1
25	9120	1
25	9123	1
25	9128	1
25	9164	1
25	9505	1
25	9569	1
25	9617	1
25	9726	1
25	9855	1
25	10053	1
25	10073	1
25	10082	1
25	10192	1
25	10212	1
25	10246	1
25	10405	1
25	10602	1
25	10735	1
25	10770	1
25	10804	1
25	10855	1
25	10928	1
25	11027	1
25	11031	1
25	11066	1
25	11081	1
25	11177	1
25	11387	1
25	11391	1
25	11477	1
25	11556	1
25	11648	1
25	11651	1
25	11989	1
25	11997	1
25	12002	1
25	12004	1
25	12369	1
25	12464	1
25	12706	1
25	12815	1
25	12870	1
25	12901	1
25	12980	1
25	13034	1
25	13120	1
25	13498	1
25	13650	1
25	13727	1
25	13961	1
25	13966	1
25	14092	1
25	14214	1
25	14494	1
25	14539	1
25	14583	1
25	14911	1
25	14961	1
25	15015	1
25	15159	1
25	15521	1
25	15549	1
25	15567	1
25	15594	1
25	15787	1
25	15869	1
25	16054	1
25	16379	1
25	16394	1
25	16410	1
25	16452	1
25	16529	1
25	16555	1
25	16732	1
25	16791	1
25	16901	1
25	16970	1
25	16980	1
25	17129	1
25	17148	1
25	17151	1
25	17221	1
25	17260	1
25	17310	1
25	17423	1
25	17481	1
25	17530	1
25	17628	1
25	17828	1
25	17918	1
25	17949	1
25	17951	1
25	17972	1
25	18181	1
25	18208	1
25	18322	1
25	18323	1
25	18565	1
25	18738	1
25	18756	1
25	18840	1
25	18902	1
25	18994	1
25	19003	1
25	19006	1
25	19044	1
25	19047	1
25	19276	1
25	19314	1
25	19508	1
25	19542	1
25	19610	1
25	19807	1
25	19820	1
25	19923	1
25	20096	1
25	20150	1
25	20189	1
25	20210	1
25	20252	1
25	20398	1
26	8	1
26	745	1
26	9046	1
26	12039	1
26	14172	1
26	17752	1
26	19452	1
26	20331	1
27	8	1
27	620	1
27	2100	1
27	3882	1
27	7018	1
27	7047	1
27	12151	1
27	12862	1
27	14590	1
28	9	1
28	574	1
28	1653	1
28	1843	1
28	3209	1
28	3872	1
28	4059	1
28	4834	1
28	4873	1
28	7949	1
28	10205	1
28	13577	1
28	15108	1
28	15654	1
28	16366	1
28	16560	1
28	17482	1
29	10	1
29	11521	1
29	15671	1
29	16008	1
29	16556	1
29	17532	1
29	17908	1
29	19167	1
30	11	1
30	3421	1
30	4886	1
30	6580	1
30	9164	1
30	9318	1
30	9548	1
30	9998	1
30	12185	1
30	12438	1
31	12	1
31	2663	1
31	5994	1
31	6238	1
31	9796	1
31	11889	1
31	11964	1
31	12441	1
31	12690	1
31	12757	1
31	15122	1
31	17326	1
31	17566	1
31	18529	1
31	18574	1
31	18740	1
31	19240	1
31	19781	1
31	19796	1
31	19815	1
31	20042	1
32	13	1
32	1530	1
32	1763	1
32	2805	1
32	4673	1
32	5959	1
32	9058	1
32	9561	1
32	10068	1
32	10617	1
32	10877	1
32	11197	1
32	11882	1
32	12022	1
32	13009	1
32	13023	1
32	13514	1
32	13628	1
32	13630	1
32	13715	1
32	13737	1
32	13738	1
32	14346	1
32	14445	1
32	15030	1
32	15482	1
32	15507	1
32	15524	1
32	15594	1
32	19902	1
33	14	1
33	1530	1
33	2830	1
33	3989	1
33	5131	1
33	6074	1
33	6345	1
33	7448	1
33	7567	1
33	8158	1
33	9526	1
33	10478	1
33	10591	1
33	11062	1
33	12656	1
33	14143	1
33	14240	1
33	14935	1
33	14967	1
33	15110	1
33	15161	1
33	15602	1
33	16179	1
33	17189	1
33	17451	1
33	17504	1
33	18704	1
33	18841	1
33	19645	1
34	15	1
34	26	1
34	83	1
34	139	1
34	158	1
34	221	1
34	245	1
34	366	1
34	425	1
34	510	1
34	522	1
34	525	1
34	526	1
34	530	1
34	678	1
34	679	1
34	692	1
34	725	1
34	766	1
34	818	1
34	1220	1
34	1256	1
34	1312	1
34	1565	1
34	1613	1
34	1736	1
34	1867	1
34	2124	1
34	2173	1
34	2195	1
34	2199	1
34	2263	1
34	2281	1
34	2392	1
34	2394	1
34	2427	1
34	2430	1
34	2568	1
34	2681	1
34	2784	1
34	2826	1
34	2908	1
34	2928	1
34	2940	1
34	3050	1
34	3051	1
34	3169	1
34	3585	1
34	3605	1
34	3995	1
34	4223	1
34	4469	1
34	4589	1
34	4658	1
34	4729	1
34	4785	1
34	5384	1
34	5425	1
34	5539	1
34	5598	1
34	5836	1
34	5993	1
34	6332	1
34	6411	1
34	7491	1
34	7623	1
34	8097	1
34	8482	1
34	8928	1
34	9548	1
34	10522	1
34	10614	1
34	10623	1
34	11375	1
34	12706	1
35	15	1
35	880	1
35	894	1
35	3991	1
35	5537	1
35	11342	1
35	14571	1
35	15316	1
35	15847	1
35	16284	1
35	16904	1
35	17244	1
35	17248	1
35	19017	1
35	19941	1
36	16	1
36	221	1
36	644	1
36	1340	1
36	1385	1
36	1526	1
36	1689	1
36	1959	1
36	2156	1
36	2263	1
36	2425	1
36	2574	1
36	2588	1
36	2705	1
36	3320	1
36	3497	1
36	3597	1
36	4759	1
36	5003	1
36	5706	1
36	5794	1
36	5985	1
36	6756	1
36	6806	1
36	6924	1
36	7095	1
36	7377	1
36	7488	1
36	7617	1
36	7791	1
36	8044	1
36	8339	1
36	8348	1
36	8559	1
36	8796	1
36	8878	1
36	9127	1
36	9922	1
36	10515	1
36	10640	1
36	11037	1
36	11455	1
36	11573	1
36	11952	1
36	12549	1
36	15553	1
36	16233	1
36	16374	1
36	16377	1
36	16546	1
36	17513	1
36	17664	1
36	18632	1
36	20091	1
37	16	1
37	109	1
37	397	1
37	1238	1
37	1554	1
37	1613	1
37	1736	1
37	1807	1
37	2472	1
37	3090	1
37	3695	1
37	3697	1
37	4568	1
37	5155	1
37	5292	1
37	5443	1
37	5456	1
37	5873	1
37	5945	1
37	5980	1
37	6014	1
37	6072	1
37	7018	1
37	7027	1
37	7088	1
37	7174	1
37	7178	1
37	7446	1
37	7487	1
37	7876	1
37	7959	1
37	8053	1
37	8294	1
37	8442	1
37	8899	1
37	8954	1
37	9234	1
37	9368	1
37	9435	1
37	9729	1
37	10032	1
37	10154	1
37	10192	1
37	10579	1
37	10886	1
37	11470	1
37	11669	1
37	11768	1
37	12031	1
37	13013	1
37	13337	1
37	13442	1
37	14002	1
37	14196	1
37	14379	1
37	14557	1
37	14758	1
37	15032	1
37	15389	1
37	15444	1
37	15613	1
37	15716	1
37	15870	1
37	16110	1
37	16344	1
37	16366	1
37	16802	1
37	17030	1
37	17134	1
37	17292	1
37	17308	1
37	17348	1
37	17499	1
37	17635	1
37	17983	1
37	17987	1
37	18042	1
37	18440	1
37	18478	1
37	18664	1
37	18673	1
37	18716	1
37	19209	1
37	19511	1
37	19907	1
37	19916	1
37	20245	1
38	17	1
38	360	1
38	742	1
38	796	1
38	802	1
38	1646	1
38	2044	1
38	3383	1
38	3470	1
38	3515	1
38	4595	1
38	5540	1
38	5676	1
38	8289	1
38	8583	1
38	9822	1
38	10501	1
38	10817	1
38	10935	1
38	11690	1
38	12139	1
38	13656	1
38	14151	1
38	14291	1
38	15251	1
38	16175	1
38	16677	1
38	18541	1
38	20148	1
38	20235	1
39	18	1
39	582	1
39	770	1
39	999	1
39	1003	1
39	1225	1
39	1261	1
39	1357	1
39	1531	1
39	1551	1
39	1595	1
39	1620	1
39	1649	1
39	1771	1
39	1790	1
39	2027	1
39	2072	1
39	2132	1
39	2159	1
39	2165	1
39	2253	1
39	2432	1
39	2433	1
39	2517	1
39	2541	1
39	2551	1
39	2560	1
39	2624	1
39	2630	1
39	2653	1
39	2805	1
39	2857	1
39	2860	1
39	2881	1
39	2883	1
39	2974	1
39	3058	1
39	3066	1
39	3150	1
39	3213	1
39	3227	1
39	3269	1
39	3271	1
39	3283	1
39	3296	1
39	3322	1
39	3332	1
39	3341	1
39	3415	1
39	3487	1
39	3575	1
39	3700	1
39	3743	1
39	3809	1
39	3825	1
39	3843	1
39	3890	1
39	3939	1
39	3999	1
39	4004	1
39	4023	1
39	4112	1
39	4128	1
39	4135	1
39	4244	1
39	4311	1
39	4351	1
39	4385	1
39	4395	1
39	4406	1
39	4445	1
39	4466	1
39	4508	1
39	4536	1
39	4552	1
39	4613	1
39	4633	1
39	4722	1
39	4724	1
39	4759	1
39	4772	1
39	4814	1
39	4833	1
39	4834	1
39	4868	1
39	4987	1
39	5016	1
39	5018	1
39	5022	1
39	5131	1
39	5143	1
39	5151	1
39	5220	1
39	5267	1
39	5311	1
39	5363	1
39	5364	1
39	5425	1
39	5450	1
39	5451	1
39	5530	1
39	5677	1
39	5733	1
39	5739	1
39	5783	1
39	5794	1
39	5801	1
39	5846	1
39	5875	1
39	5940	1
39	5941	1
39	5955	1
39	5958	1
39	6013	1
39	6067	1
39	6068	1
39	6070	1
39	6104	1
39	6121	1
39	6132	1
39	6196	1
39	6230	1
39	6248	1
39	6290	1
39	6299	1
39	6327	1
39	6460	1
39	6584	1
39	6636	1
39	6701	1
39	6765	1
39	6767	1
39	6799	1
39	6902	1
39	6905	1
39	7088	1
39	7098	1
39	7107	1
39	7124	1
39	7263	1
39	7349	1
39	7373	1
39	7478	1
39	7487	1
39	7756	1
39	7765	1
39	8057	1
39	8122	1
39	8212	1
39	8262	1
39	8315	1
39	8348	1
39	8374	1
39	8434	1
39	8442	1
39	8464	1
39	8468	1
39	8627	1
39	8703	1
39	8729	1
39	8847	1
39	8878	1
39	8973	1
39	9078	1
39	9244	1
39	9337	1
39	9472	1
39	9569	1
39	9733	1
39	9799	1
39	9857	1
39	9865	1
39	9893	1
39	10023	1
39	10255	1
39	10321	1
39	10480	1
39	10533	1
39	10541	1
39	10551	1
39	10674	1
39	10776	1
39	10935	1
39	10938	1
39	11187	1
39	11206	1
39	11281	1
39	11376	1
39	11431	1
39	11456	1
39	11525	1
39	11554	1
39	11651	1
39	11837	1
39	11852	1
39	11876	1
39	11917	1
39	11960	1
39	12007	1
39	12015	1
39	12116	1
39	12146	1
39	12267	1
39	12331	1
39	12369	1
39	12450	1
39	12465	1
39	12552	1
39	12619	1
39	12820	1
39	12821	1
39	12837	1
39	13154	1
39	13200	1
39	13226	1
39	13351	1
39	13373	1
39	13426	1
39	13551	1
39	13991	1
39	14196	1
39	14227	1
39	14230	1
39	14252	1
39	14279	1
39	14296	1
39	14320	1
39	14330	1
39	14352	1
39	14406	1
39	14427	1
39	14509	1
39	14540	1
39	14668	1
39	14685	1
39	14687	1
39	14763	1
39	14920	1
39	15056	1
39	15185	1
39	15248	1
39	15270	1
39	15429	1
39	15465	1
39	15481	1
39	15544	1
39	15552	1
39	15609	1
39	15613	1
39	15633	1
39	15805	1
39	16250	1
39	16274	1
39	16366	1
39	16420	1
39	16462	1
39	16520	1
39	16524	1
39	16545	1
39	16705	1
39	16797	1
39	16829	1
39	16834	1
39	17101	1
39	17135	1
39	17333	1
39	17393	1
39	17442	1
39	17529	1
39	17619	1
39	17710	1
39	17911	1
39	17971	1
39	18094	1
39	18207	1
39	18258	1
39	18298	1
39	18442	1
39	18468	1
39	18549	1
39	18756	1
39	18773	1
39	18826	1
39	18946	1
39	18958	1
39	19099	1
39	19141	1
39	19168	1
39	19206	1
39	19208	1
39	19323	1
39	19366	1
39	19394	1
39	19466	1
39	19530	1
39	19548	1
39	19574	1
39	19834	1
39	19940	1
39	19969	1
39	20040	1
39	20041	1
39	20062	1
39	20099	1
39	20115	1
39	20150	1
39	20189	1
39	20210	1
39	20239	1
39	20251	1
39	20292	1
39	20320	1
40	19	1
40	5583	1
40	10202	1
40	13630	1
40	16300	1
40	18815	1
41	19	1
41	28	1
41	278	1
41	802	1
41	833	1
41	1022	1
41	1453	1
41	2507	1
41	2510	1
41	2511	1
41	3311	1
41	7335	1
41	10202	1
41	13804	1
41	15606	1
42	19	1
42	770	1
42	3549	1
42	3857	1
42	4910	1
42	4923	1
42	5477	1
42	5492	1
42	5635	1
42	6493	1
42	7454	1
42	8523	1
42	9095	1
42	9957	1
42	10177	1
42	10215	1
42	11179	1
42	11197	1
42	11248	1
42	11357	1
42	11372	1
42	11620	1
42	11752	1
42	12006	1
42	12139	1
42	12295	1
42	12939	1
42	12957	1
42	13179	1
42	13329	1
42	13354	1
42	13394	1
42	13500	1
42	13585	1
42	14134	1
42	14154	1
42	14295	1
42	14430	1
42	14625	1
42	15023	1
42	15235	1
42	15377	1
42	15524	1
42	15580	1
42	15639	1
42	15641	1
42	15654	1
42	15828	1
42	15833	1
42	15883	1
42	16032	1
42	16195	1
42	16216	1
42	16217	1
42	16287	1
42	16359	1
42	16381	1
42	16433	1
42	16435	1
42	16537	1
42	16761	1
42	16817	1
42	16899	1
42	17205	1
42	17208	1
42	17210	1
42	17244	1
42	17246	1
42	17248	1
42	17251	1
42	17254	1
42	17514	1
42	17515	1
42	17674	1
42	17711	1
42	17792	1
42	17807	1
42	17810	1
42	17811	1
42	17894	1
42	17897	1
42	17898	1
42	17944	1
42	17965	1
42	17974	1
42	17980	1
42	18008	1
42	18072	1
42	18251	1
42	18343	1
42	18344	1
42	18411	1
42	18412	1
42	18438	1
42	18626	1
42	18673	1
42	18759	1
42	18857	1
42	18864	1
42	19053	1
42	19115	1
42	19382	1
42	19410	1
42	19564	1
42	19728	1
42	19783	1
43	19	1
43	1760	1
43	5881	1
43	7661	1
43	9835	1
43	9847	1
43	10835	1
44	20	1
44	3187	1
44	4667	1
44	7258	1
44	7567	1
44	10202	1
44	16157	1
44	16168	1
44	20452	1
45	20	1
45	142	1
45	365	1
45	457	1
45	786	1
45	808	1
45	824	1
45	826	1
45	1181	1
45	1371	1
45	1521	1
45	1816	1
45	2027	1
45	2053	1
45	2140	1
45	2182	1
45	2295	1
45	2311	1
45	2348	1
45	2461	1
45	2522	1
45	2573	1
45	2592	1
45	2656	1
45	2663	1
45	2705	1
45	2737	1
45	2775	1
45	2805	1
45	2816	1
45	3074	1
45	3209	1
45	3318	1
45	3595	1
45	3627	1
45	3731	1
45	3828	1
45	3857	1
45	3861	1
45	3871	1
45	4079	1
45	4110	1
45	4155	1
45	4208	1
45	4506	1
45	4516	1
45	4553	1
45	4633	1
45	4672	1
45	4813	1
